SK_Revenda,ID_Revenda,NomeRevenda
393,091e6106c72e,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
394,0922628af9a0,COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA
395,0924eca8ac66,SUPERMERCADO JACOMAR LTDA
396,092e35099b4b,RANCHO ALEGRE COMERCIO DE COMBUSTIVEIS LTDA
397,092eae8c624a,AUTO POSTO DE MAIS LTDA
398,092fb3d98f49,AUTO POSTO PORTO FERREIRA LTDA
399,09344f0506a1,POSTO CALIFORNIA DE JABOTICABAL LTDA
400,09349679dcae,POSTO RIO PINHEIRO LTDA
401,093f32747be5,AUTO POSTO CARRETEIRO LTDA
402,09406e03aed7,PEDRO DE OLIVEIRA MONTEIRO & CIA LTDA
403,0943881baebe,AUTO POSTO VESUVIO LTDA
404,0946759ef62d,LBM COMERCIO DE COMBUSTIVEIS LTDA
405,094696c45484,AUTO POSTO BOA ESPERANCA - EIRELI
406,09600cd98261,VISTA PRINCIPAL AUTO POSTO LTDA.
407,096113a679e9,AUTO POSTO TIO BILY LTDA
408,09649675d750,POSTO MIGUEL E MOREIRA LTDA
409,09763bca76b3,POSTO ALTERNATIVA DE COMBUSTIVEL E SERVICO LTDA
410,09810dded998,RPB AUTO POSTO LTDA
411,0988b978a4da,CENCOSUD BRASIL COMERCIAL LTDA.
412,0990fc126de2,PAULO CEZAR RIBEIRO ME
413,099108255614,AUTO POSTO LOUREIRO LTDA
414,099fa00da6df,QUIRINO E SOUZA COMERCIO DE PETROLEO E SERVICOS LTDA
415,09a35a3e9d0e,AUTO POSTO ESTRELA DO SULLTDA
416,09a6d7f88a24,CAVALCANTI & ROCHA LTDA
417,09ba1a21a0a9,AUTO POSTO DE CONVENIENCIA PARAVENTI LTDA
418,09ba6c5c1a3c,ABASTECEDORA DE COMBUSTIVEIS SANTA CECILIA LTDA
419,09bb51f69282,GNV IGAS LTDA
420,09c2d9f60aab,ECO POSTO PIT STOP LTDA
421,09cb7883d009,GEPE COMERCIO DE DERIVADOS DE PETROLEO LTDA
422,09d16ff25001,COMERCIO DE COMBUSTIVEL GAVIAO LTDA
423,09da4873ab21,BAHIA POSTO DERIVADOS DE PETROLEO EIRELI
424,09eaf17ee8e8,AUTO POSTO JUNQUEIRA DE LINS LTDA
425,09f0b99a6873,COMERCIO DE COMBUSTIVEIS LASSARI LTDA
426,09f6b8426028,POSTO DE GASOLINA DO CAPITAO NA POSSE LTDA
427,09f94aba187e,AUTO POSTO MPP LTDA
428,09fc81500445,L. CASTRO COMERCIO DE COMBUSTIVEIS LTDA
429,09ff3e2dbc80,COMERCIO DE COMBUSTIVEIS MENDESCAR LTDA
430,0a02866ea1a9,AUTO POSTO SERRA DA MANTIQUEIRA LTDA
431,0a0c7d2e3a1a,AUTO POSTO ESTACAO ITAQUA LTDA
432,0a0e1690239c,POSTO DE LUBRIFICACAO SAO PEDRO LTDA
433,0a0f37293638,AUTO POSTO PARADA CERTA UM LTDA.
434,0a14f8448e93,POSTO DE COMBUSTIVEIS AMIGAO LTDA
435,0a1c7aa77d29,POSTO FELIPAO LTDA
436,0a20ebf59ff0,AUTO POSTO BACAXA SAQUAREMA LTDA
437,0a22770fec2a,AUTO POSTO TASSOS LTDA
438,0a228c7b1c03,LIMA MORAIS COMERCIAL DE COMBUSTIVEL E TRANSPORTE LTDA
439,0a2f281f055c,AUTO POSTO BRASILIA DE LONDRINA LTDA
440,0a343c8c4147,AUTO POSTO E SERVICOS BNH LTDA
441,0a368e775ba7,AUTO POSTO MARAPE LTDA
442,0a3907388d3a,AUTO POSTO GUARATIBA LTDA
443,0a39500a5438,POSTO ICCAR LTDA
444,0a431c15e3c0,AUTO POSTO MURICY LTDA
445,0a4845ed9afb,AUTO POSTO ALAMEDA SACOMA LTDA
446,0a577a970580,AUTO POSTO ALMEIDA LTDA
447,0a591fcb14d5,AUTO POSTO ACP LTDA
448,0a5d04afb4d5,CENTRO COMERCIAL CAMPESTRE E SERVICOS LTDA
449,0a60b4e1a075,MACK X COMERCIO DE DERIVADOS DE PETROLEO LTDA
450,0a66df8f5ab6,AUTO POSTO S.R. LTDA.
451,0a68b49832ee,V K COMERCIO DE DERIVADOS DE PETROLEO LTDA
452,0a6ad0d1a349,AUTO POSTO SIGMA LTDA
453,0a78847fbf83,MACUCO AUTO POSTO LTDA
454,0a7ed08c596b,POSTO DIVINO LTDA.
455,0a807a6c6676,JP COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
456,0a8970fca655,AUTO POSTO NIENKOTTER LTDA
457,0a89842992c1,M C D CARVALHO & CIA LTDA
458,0ab1f38f32d6,MG COMERCIO DE COMBUSTIVEIS LTDA
459,0ab3bce5fdb8,POSTO F M DA PRATA LTDA.
460,0ab585f70fa7,COMERCIO DE COMBUSTIVEIS FLAMINGO LTDA
461,0abbdce1498a,AGUIAR PETROLEO E LOCACOES LTDA
462,0abc3dbaeb1b,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
463,0ac3f91d6fca,NEVES OLIVEIRA & CIA LTDA
464,0ad3ae3d0152,AUTO POSTO BITTENCOURT LTDA
465,0ad5efc4cb8b,ARGETAX ADMINISTRACAO E PARTICIPACOES EM EMPREENDIMENTOS COMERCIAIS LTDA
466,0ad86b50ba5c,LM REVENDEDORA DE PETROLEO LTDA
467,0ae848f3b40b,POSTO SUECIA GUACU LTDA
468,0aec750e1e6b,LUAR COMBUSTIVEIS E SERVICOS LTDA
469,0af3e57d57cc,AUTO POSTO JARDIM BRITANIA LIMITADA
470,0afd8961362a,AUTO POSTO ECO LTDA
471,0afe8c8e064f,GK COMBUSTIVEIS LTDA
472,0b1106f7cc45,AUTO POSTO MODELO DE SERTAOZINHO LTDA
473,0b13b713c6ee,AUTO POSTO GUAICURUS LTDA
474,0b1570d4f2e2,POSTO PROGRESSO LTDA
475,0b15db3fd4b2,POSTO MILLENIUM LTDA
476,0b254cd8946d,POSTO FERNANDINHO LTDA
477,0b27f34e551d,CENTRO AUTOMOTIVO HURACAN LTDA
478,0b2c50195e13,CENTRO ALTO CONVENIENCIA E COMBUSTIVEIS LTDA
479,0b2faa66e959,CARREFOUR COMERCIO E INDUSTRIA LTDA
480,0b341642c513,POSTO DE COMBUSTIVEIS BICUIBA BRANCA LTDA
481,0b455b674e7f,AUTO POSTO FAM LTDA
482,0b5ab5b6fb1e,MSA PETROLEO LTDA
483,0b605527db22,POSTO ALTEZA COMERCIO E INDUSTRIA LTDA
484,0b6718af3b08,POSTO RIO BRANCO LTDA
485,0b68c0a42ef0,POSTO DE SERVICOS PAO COM LINGUICA EIRELI
486,0b6fbbf12124,POSTO JARDIM PRIMA VERA LTDA
487,0b703aedd563,POSTO DE COMBUSTIVEIS CONCORDIA LTDA
488,0b720a26d0f4,POSTO JAVAE - EIRELI
489,0b753a6e5861,POSTO MONTE CASTELO DE RESENDE LTDA
490,0b75f186d8f7,AUTO POSTO LUA CRESCENTE LTDA
491,0b7ddd8f4a07,POSTO DE GASOLINA E LUBRIFICANTES PROPP LTDA
492,0b80c3b04fa7,CLEONICE FERREIRA SILVA
493,0b83ad92af10,PARELHAS GAS LTDA
494,0b893f96d782,POSTO LIMOEIRO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
495,0b8c8407c750,POSTO DO PAULO LTDA
496,0b918e0b3398,POSTO Z18 LTDA
497,0b9412ef4169,AUTO POSTO DUQUE PANAMBY UM LTDA
498,0b9882ea8517,VALLE POSTOS DE SERVICOS LTDA
499,0bac74726537,ALVES E SOARES COMERCIO VAREJISTA DE COMBUSTIVEIS E LUBRIFICANTES LTDA
500,0bb09072ede6,AUTO POSTO 9 DE JULHO DE SALTO LTDA
501,0bbc5a861b5d,POSTO SAO JOSE COMERCIO DE DERIVADOS DE PETROLEO LTDA
502,0bc199cd56f6,VIA SUL POSTO SERVICE LTDA
503,0bc5a1b9cf71,RIO NEGRO COMERCIO DE DERIVADOS DE PETROLEO LTDA
504,0bc89c5f2d8d,POSTO PHB LTDA
505,0bc9cda31150,SANTO ANTONIO COMERCIO DE COMBUSTIVEL E DERIVADOS DE PETROLEO LTDA
506,0bcd34064f0c,CENCOSUD BRASIL COMERCIAL S.A.
507,0bd3132dc559,CENTRO AUTOMOTIVO CACADOR LTDA
508,0bd64583e459,AUTO POSTO PEROLA DE UBATUBA LTDA
509,0be2c4da953b,AUTO POSTO CASTELINHO MONTE ALTO LTDA
510,0be87bd033c9,AUTO POSTO SANTOS DUMONT EIRELI
511,0bfa9d68c1c9,ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA
512,0bff6ea43915,AUTO POSTO BRASIL GV LTDA
513,0bff6fe35028,W A BARRETO E CIA LTDA
514,0c043bc6a799,DS CUNHA DERIVADOS DE PETROLEO LTDA - ME
515,0c09acf8685c,POSTO DE COMBUSTIVEIS PORTAL DA CHAPADA LTDA
516,0c14099adfc7,DUCK POSTO DE GASOLINA PECAS E ACESSORIOS LTDA
517,0c17a5d1e6b0,CAMPEAO 68 POSTO DE SERVICOS LTDA
518,0c1e3d1bf7a6,MM COMBUSTIVEL VITORIA LTDA
519,0c1f935e3fb8,POSTO SANTO ANTONIO COMBUSTIVEIS E TRANSPORTES LTDA
520,0c20cc9d4c67,POSTO VOLTACO DE VOLTA REDONDA LTDA
521,0c2566491428,CHAMPGAS DO BRASIL LIMITADA
522,0c2ef1b068db,SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA
523,0c30e2b3c5dc,EUCLIDES PEGORARO E CIA LTDA
524,0c3486f3bc18,MURIEEL Q C CARVALHO
525,0c3d01429ec8,ABASTECEDORA FAE LTDA
526,0c3d6fc0cb03,PETROBEL - PETROLEO BELTRAO LTDA
527,0c42c8a59e25,POSTO FORTALEZA LTDA
528,0c4570596b1f,MARKA COMERCIO DE COMBUSTIVEIS LTDA
529,0c4c07b7fc30,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA"
530,0c4c2b977f9d,CHAPEU DO SOL POSTO DE GASOLINA E LUBRIFICACAO LTDA
531,0c51a08a49d7,AUTO POSTO RIO VERDE LTDA
532,0c5b596abf91,POSTO DO MOINHO EIRELI
533,0c5be508c156,AUTO POSTO BONSUCESSO DE GUARULHOS LTDA.
534,0c5d134e1db3,POSTO ABOLICAO LTDA
535,0c5d304707f1,AUTO POSTO LUBEMA LTDA
536,0c64d728229f,POSTO DE COMBUSTIVEIS VALENCA LTDA
537,0c65865296c3,AUTO POSTO CUBANGO LTDA
538,0c705a842c4a,AUTO POSTO ANCONA LTDA
539,0c7bafc80bda,CURRAL NOVO COMERCIO DE DERIVADOS DE PETROLEO LTDA
540,0c81f09f6dcd,AUTO POSTO COSTA MARQUES LTDA
541,0c837b04a6fe,POSTO MONACO DE MARILIA LIMITADA
542,0c8572e0f6a2,NORDESTE COMERCIAL DE ALUMÍNIO & PETRÓLEO LTDA
543,0c8970c81e61,G10 - AUTO POSTO S.A.
544,0c8d9a0c434a,POSTO PG AEROPORTO LTDA
545,0c967c58def9,POSTO Z10 LTDA
546,0c991aab5083,CARREFOUR COMERCIO E INDUSTRIA LTDA
547,0ca0536df78f,IGUATEMI DERIVADOS DE PETROLEO LTDA
548,0ca07317a592,P. S AUTO POSTO VARZEA GRANDE LTDA
549,0cb215779f75,AUTO POSTO SAO JORGE LTDA
550,0cb2ac598b4d,SIM REDE DE POSTOS LTDA
551,0cb3a44c94dc,AUTO POSTO PITANGUEIRAS ARACATUBA LTDA EM RECUPERACAO JUDICIAL
552,0cb93b82af02,POSTO R7 LTDA
553,0cb93e4a4605,RASSA COMBUSTIVEIS E LUBRIFICANTES LTDA
554,0cba1fc7cd8a,AUTO POSTO CAMINHO DA SERRA LTDA
555,0cbc7b35e00a,L.T. NICHELE COMERCIO DE COMBUSTIVEIS LTDA
556,0cbff7cdaae8,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA
557,0cc2ab9c7deb,AUTO POSTO SPLIT LTDA
558,0cc62032c6b3,AUTO POSTO COLPANI LTDA
559,0cc86d286b52,POSTO DE PETROLEO SAMAMBAIA LTDA
560,0ccbe7c3569c,POSTO GETULIO LTDA
561,0ccc13225748,REDE DE POSTOS AUTO POSTO CENTER LTDA
562,0cda3c31605b,ENZO QUITANDINHA LTDA
563,0cdc082ca55e,GARAGE SIGARAN LTDA
564,0ce802125541,QUELUZ AUTO POSTO LTDA
565,0ce8fa72941d,POSTO DE COMBUSTIVEIS ABASTECE VALPARAISO LTDA
566,0cec6e58ea1b,AUTO POSTO PETRO DURIGAN LTDA
567,0cf4a40a48b6,POSTO 2001 DE COMBUSTIVEIS E LUBRIFICANTES LTDA
568,0cf56fb2f4d7,SEPE TIARAJU EMPREENDIMENTOS LTDA
569,0cf93a2cf863,POSTO DE COMBUSTIVEIS ANEL DO BREJO LTDA
570,0cfe1ca7d923,L&J COMÉRCIO DE COMBUSTÍVEIS LTDA.
571,0cfe976ccfe0,POSTO DE COMBUSTIVEIS TOP CASTELO LTDA
572,0cfffbc79020,POSTO SANTA TEREZINHA LTDA
573,0d0005afd76c,POSTO ALINE LTDA
574,0d027e1b09a5,AUTO POSTO ALMEIDA LTDA
575,0d02f89d2d52,POSTO XV LTDA
576,0d06f645e144,LUIZ CARLOS RIBEIRO & CIA LTDA
577,0d1196f4afaa,J M CORREA COMERCIO DE COMBUSTIVEIS LTDA
578,0d196f2272be,AUTO POSTO GUIDORZI DE ITAPOLIS LTDA
579,0d249e1ef71c,ANDRE FONTENELE BARBOSA
580,0d2f837b81c1,AUTO POSTO REBOUCAS LTDA
581,0d3b7fd415fa,POSTO OASIS LTDA
582,0d401c6ccde2,POSTO SETE DE SETEMBRO LTDA
583,0d4170d19f36,AUTO POSTO JARDIM PINHEIROS LTDA
584,0d422ca67eef,REAL PETROLEO LTDA
585,0d4289e695c9,J. M. COMERCIO DE COMBUSTIVEIS LTDA
586,0d54f8bb044a,AUTO POSTO TOLEDO LTDA
587,0d5d59979fc4,POSTO TIO ZICO V LTDA
588,0d5e8c6e2f7f,AUTO POSTO HANNAH LTDA
589,0d63ffb5a91f,IRMAOS RUSSI LTDA
590,0d6dc6258f0b,AUTO LUBRIFICADORA TRIRRIENSE LTDA
591,0d7980b58c93,POSTO ARAPONGA LTDA
592,0d7e461f4070,TALISMA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA
593,0d8562a04a37,POSTO PINHEIRENSE LTDA
594,0d8f7be24190,AUTO POSTO CANAFISTULA LTDA
595,0da270d127a3,ZAM COMERCIO DE COMBUSTIVEIS LTDA
596,0db51b56908f,AUTO POSTO DOCE MAR LTDA
597,0db58d782cfc,COMERCIO DE COMBUSTIVEIS RIO VERDE LTDA
598,0dbbe2cd1c0f,AUTO POSTO GUIMARAES LESSA LTDA
599,0dbdfed31c84,POSTO KALILANDIA LTDA
600,0dbf2910682f,AUTO POSTO RECREIO DE MOGI MIRIM LTDA
601,0dc357bbd936,POSTO LODETHI LTDA
602,0dc40af2abf3,GASNET PAULISTANO AUTO POSTO LTDA
603,0dc476582655,IGUATEMI AUTO SERVICE FRANCA LTDA
604,0dc4ec49284a,AUTO POSTO TROVAO AZUL LTDA
605,0dc8907d1f15,ALBINO F SANTOS & CIA LTDA
606,0dc8e376b216,AUTO POSTO ARCO VERDE LTDA
607,0dcd092d4003,POSTO DE COMBUSTIVEIS ECOPETRO LTDA
608,0dcf8d7ad649,MATOS E RIBEIRO LTDA
609,0ddca3c6a7ab,AUTOMIX COMERCIO DE COMBUSTIVEIS LTDA
610,0dde72e3af90,POSTO IPE LTDA.
611,0de15791f4e5,AUTO POSTO DE COMBUSTIVEL EGPP LTDA
612,0df395d7f403,JOAO MAURICIO JOHANN E CIA LTDA
613,0df6491d965b,AUTO POSTO CAMPOS  & MESQUITA  LTDA.
614,0df72535f52a,POSTO 26 LTDA.
615,0dfe25bde86a,COMERCIAL DE COMBUSTIVEIS SABIA LTDA
616,0e01af91ce47,NOVA GRANADA LTDA.
617,0e0533ea1c4c,AUTO POSTO BRASIL LINS COMERCIO DE COMBUSTIVEIS LTDA
618,0e08c685889c,STOPETROLEO S.A. - COMERCIO DE DERIVADOS DE PETROLEO
619,0e0c1af550c9,AUTO POSTO ASTORGA LTDA
620,0e1106e3f830,POSTO HUGO WERNECK LTDA
621,0e11c69c9423,S. & L. LTDA
622,0e1553c8877f,AUTO POSTO NOSSA SENHORA PENHA DE FRANCA LTDA
623,0e15fcbb9246,AUTO POSTO CASCAO LTDA
624,0e1b159994ea,CENTRO AUTOMOTIVO PRINCIPE DE GALES LTDA
625,0e2b58fe8597,POSTO ICCAR LTDA
626,0e2c2a63c165,ENZO ITAIPAVA LTDA
627,0e394943a0e8,AUTO POSTO PANEMA LTDA
628,0e399d7a2579,PARENTE & PARENTE COMERCIO DE COMBUSTIVEL LTDA
629,0e40bc29f101,CENTRO AUTOMOTIVO SELENE LTDA
630,0e423a5cacfe,JULIO FERNANDES & CIA LTDA
631,0e45f703c6ac,MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA
632,0e4bba7c3322,SEIXAS PETROLEO LTDA
633,0e4e20682a96,SANDER COMERCIO DE COMBUSTIVEIS LTDA
634,0e51f795a08e,LORD RODRIGO COMERCIO DE COMBUSTIVEIS LTDA
635,0e5fe7645760,POSTO CATARINAO EIRELI
636,0e6aa16d0963,AUTO POSTO PRAIAS DO SUL LTDA
637,0e76b9ba96ba,AUTO POSTO PRIMAVERA LTDA
638,0e79f6fd8c82,AUTO POSTO SERVICOS NOVA OPCAO LTDA
639,0e7cb8bd0d56,AUTO POSTO JARDIM GUEDALA & CONVENIENCIA LTDA
640,0e8921347aef,AUTO POSTO TOPAZIO LTDA
641,0e9a76bd3454,POSTO NOVA CIDADE LTDA
642,0e9ca25bf642,AUTO POSTO SENA LTDA
643,0ea21b9b244d,KALAHAN COMERCIO DE COMBUSTIVEIS LTDA
644,0eaed239c8c2,AUTO POSTO MASUT LTDA
645,0eb09170511e,POSTO DE COMBUSTÍVEL CAPRI LAGOS LTDA.
646,0eb11d931217,RODRIGUES E SILVA COMERCIO DERIVADOS DE PETROLEO LTDA - EPP
647,0eb8eb52a143,R&E POSTOS DE COMBUSTIVEIS LTDA
648,0ebcf0c6fb34,AUTO POSTO SANT'ANA DE SUMARE LTDA
649,0ec813692d2f,PETROLUZ CACERES AUTO POSTO LTDA
650,0eca80f23abb,JUAZEIRO PETROLEO LTDA
651,0ed0c8e8ece7,SILVIO A. SIVIERO LTDA
652,0ed4b272377e,CERRADO COMBUSTIVEIS LTDA
653,0ed7651c3d23,COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA
654,0edec2bd9fec,AUTO POSTO MERGULHAO LTDA
655,0edff7d92668,SIM REDE DE POSTOS LTDA
656,0ee9bacb1280,MARANELLO GM AUTO POSTO LTDA.
657,0eefa6f83925,POSTO XAVANTE OLIVEIRA LTDA
658,0ef7bb7ea29f,REI FORTE COMBUSTIVEIS LTDA
659,0efd8530c99e,LH AUTO POSTO LTDA
660,0eff16fb3ed8,DAVID DE OLIVEIRA COMERCIO DE COMBUSTIVEIS LTDA
661,0f07da1008be,LAVA RAPIDO JM LTDA
662,0f07f9bec0f2,AIRTON ARNALDO DE ALENCAR FILHO - ME
663,0f0837bd7f69,IGUATEMI AUTO SERVICE MATAO LTDA
664,0f0d357c71d2,BRASIL PETROLEO COMERCIO DE COMBUSTIVEL LTDA
665,0f13392fb65f,AUTO POSTO DE COMBUSTIVEIS IDEAL LTDA
666,0f15127febc0,AUTO POSTO HB 20 EIRELI
667,0f1fc4a6e520,AUTO POSTO 70 CENTRO LTDA
668,0f2521d23a61,POSTO ITATIAIA LTDA
669,0f2de9ed3df6,POSTO JATIUCA LTDA
670,0f3686e7019c,AUTO POSTO RODOVIARIA DE LINS LTDA
671,0f41d882e879,POSTO FORUM RIBEIRAO PRETO LTDA
672,0f4696dcf74c,POSTO AZALEIA DE FRANCA LTDA
673,0f4f9dab8329,AUTO POSTO LUCAS LTDA
674,0f51782e0d21,SANTOS IND E COM LTDA
675,0f55af19559f,AUTO CENTER CIDADE JARDIM DE PIRASSUNUNGA LTDA
676,0f5adeeac81d,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
677,0f5c9bf42e0c,L DA COSTA VASCONCELOS LTDA
678,0f60cd29a8c9,AUTO POSTO PORTAL DO RIO REAL LTDA
679,0f62e5f2b8f5,MAXI POSTO IV LTDA
680,0f659e87fcb3,AUTO POSTO GUIMARAES LTDA.
681,0f681bb196df,M-30 COMERCIO DE COMBUSTIVEIS LTDA
682,0f687ff5aa05,COMERCIO DE COMBUSTIVEIS CASTRO & LIMA LTDA
683,0f68dab953bb,AUTO POSTO SALVADOR LTDA
684,0f6c4c44845e,S. MACHADO DOS SANTOS
685,0f6dced783f2,AUTO POSTO MEU CEARA LTDA
686,0f740775857c,COMERCIAL DE PETROLEO 4C LTDA
687,0f749e957c78,COMPANHIA BRASILEIRA DE DISTRIBUICAO
688,0f77e8cb228f,REDE ALSAN QUALITY JALES LTDA
689,0f8549be91b9,MIRIAN CUIABA AUTO POSTO LTDA
690,0f876868f3ea,REDE DE POSTOS SANTA MARIA LTDA
691,0f94dacafd78,AUTO POSTO GRANDES LAGOS LTDA.
692,0fa5ef0eb81d,J A LIMA & CIA LTDA
693,0fb383ab065b,POSTO DE COMBUSTIVEIS PONTE DE LIMA LTDA
694,0fb80d96ccb1,AUTO POSTO IGARATA LTDA
695,0fbcfdbbf5c9,AUTO POSTO PARQUE ONGARO LTDA
696,0fc8226eb18e,CENTRO AUTOMOTIVO HIPERION LTDA
697,0fcbb8c92eb6,POSTO DE PRODUTOS DE PETROLEO MONTE HOREBE LTDA
698,0fcfaa4b7740,STAR SHOPPING AUTO POSTO LTDA
699,0fd0fd101376,CARREFOUR COMERCIO E INDUSTRIA LTDA
700,0fd151868d9f,MARQUESA AUTO SERVICOS LTDA
701,0fd3133deaaa,AUTO POSTO DELTA LTDA
702,0fe1de1e4898,POSTO RANGEL EIRELI
703,0fe53ca7ecca,POSTO SAO PAULO AVENIDA LTDA
704,0feb0d394f47,IMPERIAL COMÉRCIO DE COMBUSTÍVEIS LTDA.
705,0fec7f738d4d,CATATAU PARANGABA COMERCIO DE COMBUSTIVEIS LTDA
706,0ff9c2122b8b,VIA INDEPENDENCIA - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA
707,0ffbb1c6a6b1,DISTRIBUIDORA DE COMBUSTIVEIS PARQUE 35 LTDA
708,0fffea62f485,POSTO BATEL LTDA
709,1002aa08bbd2,AUTO POSTO ESTACAO LESTE LTDA.
710,100c08a9cfb0,RPI - REDE DE POSTOS ITAUNA LTDA
711,101945074f35,POSTO CARAVELLAS LTDA
712,101c9d8b0424,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA
713,101de56ee388,RESULT COMERCIO DE COMBUSTIVEL E LUBRIFICANTES LTDA
714,102796dae35c,AUTO POSTO CENTER LTDA
715,10288a97f7a1,POSTO OURO LINHARES LTDA
716,1039b4287ceb,AUTO POSTO PORTAL DE LIMEIRA LTDA
717,103a39506843,SJX COMERCIO DE PETROLEO E DERIVADOS LTDA
718,103b3865c740,POSTO N. SRA DA VITORIA LTDA
719,103eaf784295,AUTO POSTO COLLINA DE ITATIBA LTDA
720,1048aac37e51,POSTO I & M COMBUSTIVEIS LTDA
721,104a12d3e91c,SIM REDE DE POSTOS LTDA
722,104c8790afae,POSTO DE SERVICOS PROFISSIONALISMO LTDA
723,104f68e32602,ECORODO BR 040 COMBUSTIVEIS LTDA
724,10535fc67f2b,AUTO POSTO SUPER RODASSUL LTDA
725,10601c777dc3,POSTO COSTA DO DENDE 75 LTDA
726,106926ca6a44,POSTO MAR DAS PEDRAS LTDA
727,106aa80c1f34,J. W. C. COMERCIO DE COMBUSTIVEIS LTDA
728,106c9f695963,AUTO POSTO CHERAIM LTDA
729,1077ab83bc30,POSTO MARRA LTDA
730,10792285533c,AUTO POSTO BANDEIRA PAULISTA LTDA
731,108a42f689e6,AUTO POSTO APACHE LTDA PP
732,109074b43a4a,AUTO POSTO SANTA CAROLINA LTDA
733,1095632eb5a2,POSTO DE COMBUSTÍVEIS CHAGAS CRESPO LTDA.
734,10991f9c98d9,DAVI'S ITALY AUTO POSTO DE SERVICOS LTDA
735,10a0c78533bc,POSTO DE COMBUSTIVEIS ULYSSE MARASCHIN LTDA
736,10a376af98f7,AUTO POSTO A & R LTDA
737,10a713d51e58,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
738,10aaeeef008c,CONDOR AUTO POSTO KENNEDY LTDA
739,10b1296015c3,POSTO J3 ARACATUBA LTDA
740,10c36b1ca0bf,FELIX FAGUNDES POSTO AUTOMOTIVO LTDA
741,10dd7afdade3,GABRIELLA GAS-STATION COMERCIO DE COMBUSTIVEIS LTDA
742,10e55886e06d,AUTO POSTO JARDIM PAU BRASIL LTDA
743,10f34fdd10be,ALBERTI COMERCIO DE COMBUSTIVEIS LTDA
744,10f3e5206c1b,AUTO POSTO ESTRELA DE VOTUPORANGA LTDA
745,10f71bf87533,POSTO SUL COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA
746,10f81fce80d1,R.BORSATTO COMERCIO DE COMBUSTIVEIS LTDA
747,10f9086c04af,POSTO DE COMBUSTIVEIS CARLAO LTDA
748,10fd33c338e6,COMERCIAL NORTE SUL LTDA
749,1102ca421e82,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
750,110b334bfee6,COMERCIAL DE COMBUSTIVEIS THIESEN LTDA
751,111606c1e3b6,AUTO POSTO DIAMANTE 3 LTDA
752,111a4c787915,PIRAPANEMA SERVICOS AUTOMOTIVOS LTDA
753,111b90ca8bd4,POSTO DE COMBUSTIVEIS MAIORAL LTDA
754,111e0b076d89,POSTO ALTO MARACANA LTDA
755,111e99684a15,CENTRO AUTOMOTIVO BOA SORTE LTDA
756,1128fa26c844,AUTO POSTO UNITEC LTDA
757,1137699e0efc,POSTO DE COMBUSTIVEIS CONTORNO DE CAMPOS LTDA
758,1147c11bccd6,POSTO DE COMBUSTIVEIS JARDIM DO LAGO LTDA
759,114925eae2f3,CITY POSTO DE FRANCA LTDA
760,114b38338b05,HALLEY COMBUSTIVEIS AUTOMOTIVOS LTDA
761,11528c810279,AUTO POSTO LADEIRA DIAS LTDA
762,1161550e3dd4,AUTO POSTO OURO DE BARUERI LTDA
763,116598d52768,ARAUJO COMERCIO DERIVADOS DE PETROLEO LTDA
764,116e10618eeb,RANFATE COMERCIO DE COMBUSTIVEIS LTDA
765,11748825a4aa,POSTO SAO CRISTOVAO LTDA
766,117bf6e8a12a,NOVO POSTO TUCUMAN LTDA
767,117dc317481e,IBN PINTO E SILVA & CIA LTDA
768,117ed0c6f8db,AUTO POSTO BESSA LTDA
769,1189a0ca9096,AUTO POSTO CANELA LTDA
770,11989af7d74b,LIDER COMERCIO DE COMBUSTIVEIS LTDA
771,119ae7ed7ab3,AUTO POSTO PARAQUEDA LTDA
772,11a1e9d02a99,POSTO PLANALTO LTDA
773,11a47c206e07,PARAZZI COMBUSTIVEIS LTDA.
774,11b1c3d708e1,PFLUG COMERCIAL VAREJISTA DE COMBUSTIVEIS LTDA
775,11b53fc331fd,POSTO DE COMBUSTIVEIS FERRARI SAO MATEUS LTDA
776,11b8d48a7812,J. PEREIRA DE JESUS & CIA LTDA
777,11bb8d254c22,COMERCIO E DISTRIBUICAO SALES LTDA
778,11beb38a2007,AUTO POSTO BENEDETTI DE BIRIGUI LTDA
779,11bf1e1e38f9,POSTO CANAL 1 ARACATUBA LTDA
780,11c3d9449e13,POSTO TABOCAO X LTDA
